id,names,address,links,ranks,scores,imgs,img_local,places,slug
439247ed-82d5-49f4-ab4c-60a5a77a3db5,长楹天街购物中心(朝阳北路),北京市朝阳区朝阳北路,https://you.ctrip.com/shopping/beijing1/1456845.html,23,4.8,https://dimg04.c-ctrip.com/images/100t0f0000007k3d06432_C_220_140.jpg,100t0f0000007k3d06432_C_220_140.jpg,北京,chang-ying-tian-jie-gou-wu-zhong-xin-zhao-yang-bei-lu
408a1537-1b2d-486b-9f29-edb1b4c722cc,北京君太,西单北大街133号,https://you.ctrip.com/shopping/beijing1/108355.html,24,4.7,https://dimg04.c-ctrip.com/images/fd/tg/g2/M05/EB/CD/CghzgVTZm92AZA22AAHC6L5XNGI342_C_220_140.jpg,CghzgVTZm92AZA22AAHC6L5XNGI342_C_220_140.jpg,北京,bei-jing-jun-tai
50761ea6-409a-4f65-9fa5-7c46337333f0,西单明珠商场,北京市西城区西单广场横二条59号,https://you.ctrip.com/shopping/beijing1/108391.html,25,4.5,https://dimg04.c-ctrip.com/images/100i0h0000008uh3z0EB6_C_220_140.jpg,100i0h0000008uh3z0EB6_C_220_140.jpg,北京,xi-dan-ming-zhu-shang-chang
6b0809a1-c3f1-4b9c-aeb4-927691552988,日上免税行（北京首都国际机场T3...,首都国际机场T3航站楼,https://you.ctrip.com/shopping/beijing1/10518.html,26,4.6,https://dimg04.c-ctrip.com/images/01A3e120009fqqqtnA3E4_C_220_140.png,01A3e120009fqqqtnA3E4_C_220_140.png,北京,ri-shang-mian-shui-xing-bei-jing-shou-du-guo-ji-ji-chang-t3
52304bd5-f2d8-4db4-a143-5dc3300734a2,汉光百货,西单北大街176号(地铁西单站A出口),https://you.ctrip.com/shopping/beijing1/1369927.html,27,4.7,https://dimg04.c-ctrip.com/images/10060h0000008uiagE029_C_220_140.jpg,10060h0000008uiagE029_C_220_140.jpg,北京,yi-guang-bai-huo
46fead78-253a-4598-b49e-7463a939625e,颐堤港,酒仙桥路18号(14号线将台地铁站C出口),https://you.ctrip.com/shopping/beijing1/1453047.html,28,4.6,https://dimg04.c-ctrip.com/images/1A05170000011d44iB511_C_220_140.jpg,1A05170000011d44iB511_C_220_140.jpg,北京,yi-di-gang
907b56ef-9895-42cb-90e2-893fde41125b,瑞蚨祥（大栅栏店）,北京市西城区大栅栏街5号,https://you.ctrip.com/shopping/beijing1/1357469.html,29,4.7,https://dimg04.c-ctrip.com/images/100s0h0000008ujfe64EF_C_220_140.jpg,100s0h0000008ujfe64EF_C_220_140.jpg,北京,rui-fu-xiang-da-zha-lan-dian
de744fcf-d19c-45fb-a263-b5c5eae94c82,中关村图书大厦,北京市海淀区北四环西路68号左岸公社1-4层,https://you.ctrip.com/shopping/beijing1/108500.html,30,4.6,https://dimg04.c-ctrip.com/images/100k0h00000092avp8B96_C_220_140.jpg,100k0h00000092avp8B96_C_220_140.jpg,北京,zhong-guan-cun-tu-shu-da-sha
3fe7e1fd-efd4-4f02-a468-7fc42ff9fe99,三联韬奋图书中心,北京市东城区美术馆东街22号,https://you.ctrip.com/shopping/beijing1/108418.html,31,4.8,https://dimg04.c-ctrip.com/images/fd/tg/g2/M0B/D4/75/CghzgVTYLSqADzhlAACRb8VP27o791_C_220_140.jpg,CghzgVTYLSqADzhlAACRb8VP27o791_C_220_140.jpg,北京,san-lian-tao-fen-tu-shu-zhong-xin
de4d002a-ce6d-4532-b2af-6529bbbbc67b,中关村,北京市海淀区中关村,https://you.ctrip.com/shopping/beijing1/1357450.html,32,4.5,https://dimg04.c-ctrip.com/images/100n0h00000092cz1FE3B_C_220_140.jpg,100n0h00000092cz1FE3B_C_220_140.jpg,北京,zhong-guan-cun
c3a4818d-7f39-4f0b-a397-aa04a0aac1eb,北京西单商业街,西城区境内,https://you.ctrip.com/shopping/beijing1/108464.html,33,4.8,https://dimg04.c-ctrip.com/images/100t0h0000008ujb2E9B8_C_220_140.jpg,100t0h0000008ujb2E9B8_C_220_140.jpg,北京,bei-jing-xi-dan-shang-ye-jie
0c9ab294-7690-4c54-801d-ef5973c8533b,王府井书店(王府井店),北京市东城区王府井大街218号,https://you.ctrip.com/shopping/beijing1/108454.html,34,4.6,https://dimg04.c-ctrip.com/images/fd/tg/g2/M08/9C/8D/Cghzf1TUc1aAESS5AAEhDFYb1hQ245_C_220_140.jpg,Cghzf1TUc1aAESS5AAEhDFYb1hQ245_C_220_140.jpg,北京,wang-fu-jing-shu-dian-wang-fu-jing-dian
8bde1783-72fb-426f-963d-18fd2ae213f0,PAGE ONE书店(三里屯店),北京市朝阳区三里屯路19号三里屯太古里南区S2-14a-b,https://you.ctrip.com/shopping/beijing1/1369884.html,35,4.7,https://dimg04.c-ctrip.com/images/01A4t120008a06tme0B45_C_220_140.jpg,01A4t120008a06tme0B45_C_220_140.jpg,北京,page-oneshu-dian-san-li-tun-dian
910a759f-e244-441e-b8bc-9bc1ae6dd1fb,周大福（荟聚购物中心）,北京市大兴区欣宁大街15号荟聚西红门购物中心一层4-01-1056-SU单元,https://you.ctrip.com/shopping/beijing1/1449567.html,36,4.6,https://dimg06.c-ctrip.com/images/10030h0000008ow441D93_C_220_140.jpg,10030h0000008ow441D93_C_220_140.jpg,北京,zhou-da-fu-hui-ju-gou-wu-zhong-xin
b2303b38-ccf8-4b52-a041-140ed16f14f2,赛特奥莱,香江北路28号(近观唐别墅),https://you.ctrip.com/shopping/beijing1/108412.html,37,4.5,https://dimg04.c-ctrip.com/images/fd/tg/g1/M01/D7/31/CghzfFTYRR2AARtfAACIbD2oK-w872_C_220_140.jpg,CghzfFTYRR2AARtfAACIbD2oK-w872_C_220_140.jpg,北京,sai-te-ao-lai
d490f2d1-5410-433d-aa93-a2c32e04a2a7,内联升（大栅栏店）,北京市西城区大栅栏街34号,https://you.ctrip.com/shopping/beijing1/1357489.html,38,4.7,https://dimg04.c-ctrip.com/images/100i0h0000008uhehBE27_C_220_140.jpg,100i0h0000008uhehBE27_C_220_140.jpg,北京,nei-lian-sheng-da-zha-lan-dian
450a7928-a75c-462d-8a5b-ede309266bfe,燕莎友谊商城(亮马桥店),亮马桥路52号(燕莎桥东南),https://you.ctrip.com/shopping/beijing1/108482.html,39,4.6,https://dimg04.c-ctrip.com/images/fd/tg/g2/M03/97/30/CghzgFTULl6ABahlAADdTEI0BKk135_C_220_140.jpg,CghzgFTULl6ABahlAADdTEI0BKk135_C_220_140.jpg,北京,yan-sha-you-yi-shang-cheng-liang-ma-qiao-dian
a9d684fa-777c-4e2f-9cad-0b7868c2a97a,领展购物广场,海淀区丹棱街甲1号(近新中关购物中心),https://you.ctrip.com/shopping/beijing1/1369891.html,40,4.6,https://dimg04.c-ctrip.com/images/100714000000wxexeB9E7_C_220_140.jpg,100714000000wxexeB9E7_C_220_140.jpg,北京,ling-zhan-gou-wu-yan-chang
8c093c5e-9350-4bbe-9785-654bea028718,北辰时代生活广场,朝阳区安慧桥西北角(北辰购物中心南100米)时代名门,https://you.ctrip.com/shopping/beijing1/108275.html,41,4.7,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/02/C7/CghzgVTa6n-AWCU0AADHSGbNVSI492_C_220_140.jpg,CghzgVTa6n-AWCU0AADHSGbNVSI492_C_220_140.jpg,北京,bei-chen-shi-dai-sheng-huo-yan-chang
03fe5a45-28ce-4990-be58-bace0294ab04,金源新燕莎MALL,远大路1号(远大路东口),https://you.ctrip.com/shopping/beijing1/108348.html,42,4.5,https://dimg04.c-ctrip.com/images/01A2w1200096piqfn2A17_C_220_140.jpg,01A2w1200096piqfn2A17_C_220_140.jpg,北京,jin-yuan-xin-yan-sha-mall
859159ef-3a4d-47d1-9f82-a05ec0950c42,活力东方购物广场,北京市朝阳区姚家园路甲1号,https://you.ctrip.com/shopping/beijing1/108339.html,43,4.4,https://dimg04.c-ctrip.com/images/100a1f000001g279h95B7_C_220_140.jpg,100a1f000001g279h95B7_C_220_140.jpg,北京,huo-li-dong-fang-gou-wu-yan-chang
9467417f-4058-4fee-a90c-94f6552acf31,双安商场,北三环西路38号（近四通桥东）,https://you.ctrip.com/shopping/beijing1/108430.html,44,4.4,https://dimg04.c-ctrip.com/images/fd/tg/g2/M06/D3/89/CghzgFTYHKuAYjLyAADzxitvD5o925_C_220_140.jpg,CghzgFTYHKuAYjLyAADzxitvD5o925_C_220_140.jpg,北京,shuang-an-shang-chang
0e743b45-0dcd-48a9-90c8-de783c2af2c6,国瑞购物中心,崇文门外大街18号(近西花市大街),https://you.ctrip.com/shopping/beijing1/108324.html,45,4.4,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/EF/DB/Cghzf1TZyDmAHSFgAACC2v6THZ4182_C_220_140.jpg,Cghzf1TZyDmAHSFgAACC2v6THZ4182_C_220_140.jpg,北京,guo-rui-gou-wu-zhong-xin
